date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:57	32071/32071	---MC-	200	added ('OK')	text/javascript	date:Wed,%2024%20Apr%202019%2011:27:57%20GMT	https://www.googletagservices.com/tag/js/gpt.js	C:/My%20Web%20Sites/Bootstrap/www.googletagservices.com/tag/js/gpt.js	(from https://www.w3schools.com/bootstrap4/bootstrap_get_started.asp)
12:27:57	155758/155758	---M-Z	200	added ('OK')	text/css	etag:%221550076050%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.3.1/css/bootstrap.min.css	C:/My%20Web%20Sites/Bootstrap/maxcdn.bootstrapcdn.com/bootstrap/4.3.1/css/bootstrap.min.css	(from https://www.w3schools.com/bootstrap4/bootstrap_grid_basic.asp)
12:27:59	21004/21004	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c5043f8-520c%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	C:/My%20Web%20Sites/Bootstrap/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://www.w3schools.com/bootstrap4/bootstrap_grid_basic.asp)
12:27:59	58072/58072	---M-Z	200	added ('OK')	text/javascript	etag:%221550076057%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	C:/My%20Web%20Sites/Bootstrap/maxcdn.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	(from https://www.w3schools.com/bootstrap4/bootstrap_grid_basic.asp)
12:28:00	41876/41876	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:04:20%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_grid_ex&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit98a6.html	(from https://www.w3schools.com/bootstrap4/bootstrap_grid_basic.asp)
12:28:00	42034/42034	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:06:19%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_grid_ex1&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc236.html	(from https://www.w3schools.com/bootstrap4/bootstrap_grid_basic.asp)
12:28:00	43047/43047	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:06:38%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_grid_ex3&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryite1a2.html	(from https://www.w3schools.com/bootstrap4/bootstrap_grid_basic.asp)
12:28:01	41791/41791	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:14:26%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_display&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit7135.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:01	41930/41930	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:09:34%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_small&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc1d5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:02	42732/42732	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:16:10%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_mark&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit149a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:02	41666/41666	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:04:37%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_abbr&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit1968.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:02	41694/41694	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:06:51%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_dl&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit44f5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:03	41714/41714	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:07:28%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_code&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit41b3.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:03	41664/41664	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:44%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_kbd&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit762f.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:03	41695/41695	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:29%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_pre&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit259f.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:04	42673/42673	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:08:10%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_ref_text-monospace&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit27af.html	(from https://www.w3schools.com/bootstrap4/bootstrap_typography.asp)
12:28:04	42087/42087	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:04:11%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_colors_links&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit8c50.html	(from https://www.w3schools.com/bootstrap4/bootstrap_colors.asp)
12:28:04	42949/42949	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:07:03%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_txt_colors_opacity&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit2134.html	(from https://www.w3schools.com/bootstrap4/bootstrap_colors.asp)
12:28:05	42130/42130	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:07:19%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_table_basic&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit88b5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:05	42153/42153	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:07:44%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_table_dark_striped&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitf71a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:05	42161/42161	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:55%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_table_dark_hover&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit6955.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:06	42128/42128	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:07:54%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_table_sm&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitcbfc.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:06	1795/1795	---M-Z	200	added ('OK')	text/html	etag:%226f1872c1accad41:0%22	https://www.w3schools.com/bootstrap4/trybs_table_responsive_ifr.htm	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/trybs_table_responsive_ifr.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:06	42943/42943	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:08:05%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_table_responsive	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc80f.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:07	42453/42453	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:08:10%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_table_responsive_sm	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita301.html	(from https://www.w3schools.com/bootstrap4/bootstrap_tables.asp)
12:28:07	29529/29529	---M--	200	added ('OK')	image/jpeg	etag:%222ca8289614cd31:0%22	https://www.w3schools.com/bootstrap4/paris.jpg	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/paris.jpg	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:08	33636/33636	---M--	200	added ('OK')	image/jpeg	etag:%227ce8b38a14cd31:0%22	https://www.w3schools.com/bootstrap4/newyork.jpg	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/newyork.jpg	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:08	16102/16102	---M--	200	added ('OK')	image/jpeg	etag:%22628284a014cd31:0%22	https://www.w3schools.com/bootstrap4/sanfran.jpg	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/sanfran.jpg	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:08	42836/42836	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:24:18%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_img_rounded&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit5fdf.html	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:08	41678/41678	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:10:48%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_img_circle&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit6a64.html	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:09	42913/42913	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:12:23%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_img_align&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit99a5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:10	41702/41702	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:14:41%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_img_centered&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitbc9a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_images.asp)
12:28:11	42583/42583	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:04:57%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_alerts&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb1db.html	(from https://www.w3schools.com/bootstrap4/bootstrap_alerts.asp)
12:28:11	42742/42742	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:26:37%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_alerts_link&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryiteb88.html	(from https://www.w3schools.com/bootstrap4/bootstrap_alerts.asp)
12:28:11	44651/44651	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:07:51%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_alerts_dismissible&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit8f86.html	(from https://www.w3schools.com/bootstrap4/bootstrap_alerts.asp)
12:28:12	42936/42936	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:08:55%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_button_elements&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit68f7.html	(from https://www.w3schools.com/bootstrap4/bootstrap_buttons.asp)
12:28:12	43220/43220	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:04:34%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_spinners_buttons&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit31d7.html	(from https://www.w3schools.com/bootstrap4/bootstrap_buttons.asp)
12:28:13	42077/42077	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:20:24%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_button_group_dropdown&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit229b.html	(from https://www.w3schools.com/bootstrap4/bootstrap_button_groups.asp)
12:28:13	41934/41934	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:27:38%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_button_group_split&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit5751.html	(from https://www.w3schools.com/bootstrap4/bootstrap_button_groups.asp)
12:28:13	42049/42049	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:40%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_button_group_v_dropdown&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit55b5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_button_groups.asp)
12:28:14	42105/42105	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:27:39%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_button_group_inline&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitd7c4.html	(from https://www.w3schools.com/bootstrap4/bootstrap_button_groups.asp)
12:28:15	41759/41759	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:12:30%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_badges_button&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit6fe4.html	(from https://www.w3schools.com/bootstrap4/bootstrap_badges.asp)
12:28:16	140936/140936	---M-Z	200	added ('OK')	text/css	etag:%221544639651%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.1.3/css/bootstrap.min.css	C:/My%20Web%20Sites/Bootstrap/maxcdn.bootstrapcdn.com/bootstrap/4.1.3/css/bootstrap.min.css	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:16	20337/20337	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a7a-4f71%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js	C:/My%20Web%20Sites/Bootstrap/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:16	51039/51039	---M-Z	200	added ('OK')	text/javascript	etag:%221544639634%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.1.3/js/bootstrap.min.js	C:/My%20Web%20Sites/Bootstrap/maxcdn.bootstrapcdn.com/bootstrap/4.1.3/js/bootstrap.min.js	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:16	42023/42023	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:09:10%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_progressbar7&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitd794.html	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:17	41615/41615	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:20:26%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_progressbar2&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit46da.html	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:17	43910/43910	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:46%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_progressbar3&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb220.html	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:18	41927/41927	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:17:59%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_progressbar6&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit61d0.html	(from https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp)
12:28:18	20973/20973	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfeaf46-51ed%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.6/umd/popper.min.js	C:/My%20Web%20Sites/Bootstrap/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.6/umd/popper.min.js	(from https://www.w3schools.com/bootstrap4/bootstrap_spinners.asp)
12:28:18	42058/42058	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:20:28%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_spinners_colors&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit0e63.html	(from https://www.w3schools.com/bootstrap4/bootstrap_spinners.asp)
12:28:19	43978/43978	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:20:29%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_pagination_alignment&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit6bfb.html	(from https://www.w3schools.com/bootstrap4/bootstrap_pagination.asp)
12:28:19	41804/41804	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:08:30%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_list_group_link&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitb2d2.html	(from https://www.w3schools.com/bootstrap4/bootstrap_list_groups.asp)
12:28:19	43327/43327	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:06:53%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_list_group_badge&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit45d9.html	(from https://www.w3schools.com/bootstrap4/bootstrap_list_groups.asp)
12:28:20	8229/8229	---M--	200	added ('OK')	image/png	etag:%226557265914cd31:0%22	https://www.w3schools.com/bootstrap4/img_avatar3.png	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/img_avatar3.png	(from https://www.w3schools.com/bootstrap4/bootstrap_cards.asp)
12:28:20	10744/10744	---M--	200	added ('OK')	image/png	etag:%22d9a0645514cd31:0%22	https://www.w3schools.com/bootstrap4/img_avatar1.png	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/img_avatar1.png	(from https://www.w3schools.com/bootstrap4/bootstrap_cards.asp)
12:28:20	7712/7712	---M--	200	added ('OK')	image/png	etag:%22349b5b5c14cd31:0%22	https://www.w3schools.com/bootstrap4/img_avatar5.png	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/img_avatar5.png	(from https://www.w3schools.com/bootstrap4/bootstrap_cards.asp)
12:28:21	43819/43819	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:20:31%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_dropdown-split&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit526d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_dropdowns.asp)
12:28:21	41862/41862	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2008:03:13%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_collapsible2&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit083a.html	(from https://www.w3schools.com/bootstrap4/bootstrap_collapse.asp)
12:28:22	43513/43513	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:04:16%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_collapsible_accordion&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit13ec.html	(from https://www.w3schools.com/bootstrap4/bootstrap_collapse.asp)
12:28:22	43056/43056	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:13:04%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitbed2.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navs.asp)
12:28:23	43960/43960	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:18:22%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav_align&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitc4e6.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navs.asp)
12:28:23	41958/41958	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:09:04%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav_vertical&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit9ad0.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navs.asp)
12:28:23	43328/43328	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:19:05%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav_pills_dropdown&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit3bb8.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navs.asp)
12:28:24	42167/42167	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:27:49%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav_tabs_dropdown&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitf8f8.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navs.asp)
12:28:24	42675/42675	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:08:01%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_nav_pills_toggleable&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit86d5.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navs.asp)
12:28:26	41956/41956	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:26:24%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_vertical&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryite46b.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:26	42182/42182	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:03:28%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_centered&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit023e.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:27	22533/22533	---M--	200	added ('OK')	image/jpeg	etag:%22e453e88004cd31:0%22	https://www.w3schools.com/bootstrap4/bird.jpg	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/bird.jpg	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:27	42145/42145	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:37:19%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_brand2&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit7967.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:27	42542/42542	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2007:07:16%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_collapse	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryita18e.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:28	43513/43513	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:09:22%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_dropdown&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit7356.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:28	43042/43042	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:27:54%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_form&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryitdb4d.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:28	41944/41944	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Apr%202019%2011:18:42%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_navbar_form_addon&stacked=h	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/tryit7325.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:28	1214/1214	---M-Z	200	added ('OK')	text/html	etag:%22ebde4e18accad41:0%22	https://www.w3schools.com/bootstrap4/trybs_navbar_fixed.htm	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/trybs_navbar_fixed.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
12:28:29	1234/1234	---M-Z	200	added ('OK')	text/html	etag:%2216b4ab18accad41:0%22	https://www.w3schools.com/bootstrap4/trybs_navbar_fixed_bottom.htm	C:/My%20Web%20Sites/Bootstrap/www.w3schools.com/bootstrap4/trybs_navbar_fixed_bottom.html	(from https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp)
